ID,Order ID,Order Date,Ship Date,Shipping Method,Customer ID,Product ID,Quantity,Sales,Profit,Shipping Cost
13136,2014-41168,9/16/2014 0:00,9/20/2014 0:00,Standard,ER-185501,SP-K-6098,3,47.97,19.188,3.9188
13137,2014-41170,9/18/2014 0:00,9/18/2014 0:00,Next Day,CS-113651,FW-S-4673,7,111.93,55.965,12.0737
13138,2014-41170,9/18/2014 0:00,9/23/2014 0:00,Standard,WA-142301,SP-F-3204,2,61.98,18.594,4.4792
13150,2014-41171,9/19/2014 0:00,9/25/2014 0:00,Standard,WR-101407,SP-S-3507,4,95.96,47.98,5.8384
13151,2014-41171,9/19/2014 0:00,9/25/2014 0:00,Standard,WR-101407,SP-F-3051,2,55.98,16.794,4.2392
13155,2014-41171,9/19/2014 0:00,9/22/2014 0:00,First Class,WW-182201,FW-H-3638,2,85.98,25.794,6.299
13156,2014-41171,9/19/2014 0:00,9/22/2014 0:00,First Class,WW-182201,AP-W-2878,9,98.91,29.673,6.9455
13157,2014-41171,9/19/2014 0:00,9/22/2014 0:00,First Class,WW-182201,FW-S-4416,2,23.98,11.99,3.199
13158,2014-41171,9/19/2014 0:00,9/22/2014 0:00,First Class,WW-182201,AP-W-3804,5,124.95,37.485,8.2475
13159,2014-41171,9/19/2014 0:00,9/22/2014 0:00,First Class,WW-182201,SP-F-3204,6,185.94,55.782,11.297
13160,2014-41171,9/19/2014 0:00,9/22/2014 0:00,First Class,WW-182201,SP-B-4099,1,20.99,5.2475,3.0495
13180,2014-41173,9/21/2014 0:00,9/28/2014 0:00,Standard,ER-100901,FW-S-4661,4,71.96,35.98,4.8784
13181,2014-41173,9/21/2014 0:00,9/28/2014 0:00,Standard,ER-100901,FW-Y-2864,3,107.97,64.782,6.3188
13182,2014-41173,9/21/2014 0:00,9/28/2014 0:00,Standard,ER-100901,SP-K-2852,1,23.99,9.596,2.9596
13183,2014-41173,9/21/2014 0:00,9/28/2014 0:00,Standard,ER-100901,SP-B-2875,4,103.96,25.99,6.1584
13206,2014-41177,9/25/2014 0:00,9/29/2014 0:00,Standard,CS-124001,SP-T-3018,2,47.98,9.596,3.9192
13210,2014-41177,9/25/2014 0:00,9/29/2014 0:00,Standard,EA-134501,SP-S-3507,4,95.96,47.98,5.8384
13211,2014-41177,9/25/2014 0:00,9/29/2014 0:00,Standard,EA-134501,SP-B-4010,6,125.94,31.485,7.0376
13212,2014-41177,9/25/2014 0:00,9/29/2014 0:00,Standard,EA-134501,AP-M-4945,2,51.98,20.792,4.0792
13226,2014-41180,9/28/2014 0:00,10/2/2014 0:00,Standard,WP-109151,AP-Y-6131,2,33.98,16.99,3.3592
13227,2014-41180,9/28/2014 0:00,10/2/2014 0:00,Standard,WP-109151,FW-Y-4234,2,65.98,39.588,4.6392
13228,2014-41180,9/28/2014 0:00,10/2/2014 0:00,Standard,WP-109151,SP-T-3360,1,24.99,4.998,2.9996
13229,2014-41180,9/28/2014 0:00,10/2/2014 0:00,Standard,WP-109151,SP-S-6604,1,16.99,8.495,2.6796
13230,2014-41180,9/28/2014 0:00,10/2/2014 0:00,Standard,WP-109151,SP-F-6129,4,79.96,23.988,5.1984
13245,2014-41181,9/29/2014 0:00,10/4/2014 0:00,Standard,WW-112001,SP-S-6604,3,50.97,25.485,4.0388
13248,2014-41181,9/29/2014 0:00,10/3/2014 0:00,Standard,CW-165701,SP-B-4099,6,125.94,31.485,7.0376
13252,2014-41183,10/1/2014 0:00,10/4/2014 0:00,First Class,WR-101407,AP-W-3514,2,69.98,20.994,5.499
13253,2014-41183,10/1/2014 0:00,10/4/2014 0:00,First Class,WR-101407,AP-W-3163,3,44.97,13.491,4.2485
13254,2014-41183,10/1/2014 0:00,10/4/2014 0:00,First Class,WR-101407,SP-K-2906,6,149.94,59.976,9.497
13255,2014-41183,10/1/2014 0:00,10/4/2014 0:00,First Class,WR-101407,AP-M-4945,1,25.99,10.396,3.2995
13256,2014-41183,10/1/2014 0:00,10/4/2014 0:00,First Class,WR-101407,SP-S-4323,2,51.98,25.99,4.599
13257,2014-41183,10/1/2014 0:00,10/4/2014 0:00,First Class,WR-101407,SP-F-3200,2,61.98,18.594,5.099
13258,2014-41183,10/1/2014 0:00,10/4/2014 0:00,First Class,WR-101407,SP-F-6129,2,39.98,11.994,3.999
13259,2014-41184,10/2/2014 0:00,10/7/2014 0:00,2 Day,CR-104051,FW-R-3426,1,74.99,29.996,7.2493
13260,2014-41184,10/2/2014 0:00,10/7/2014 0:00,2 Day,CR-104051,FW-S-4394,3,128.97,64.485,11.0279
13261,2014-41184,10/2/2014 0:00,10/7/2014 0:00,2 Day,SP-112901,FW-S-4412,3,41.97,20.985,4.9379
13262,2014-41184,10/2/2014 0:00,10/2/2014 0:00,Next Day,WO-134351,AP-M-3124,3,35.97,14.388,5.2373
13263,2014-41184,10/2/2014 0:00,10/2/2014 0:00,Next Day,WO-134351,SP-B-4729,2,35.98,8.995,5.2382
13264,2014-41184,10/2/2014 0:00,10/2/2014 0:00,Next Day,WO-134351,SP-K-2904,5,119.95,47.98,12.7955
13272,2014-41185,10/3/2014 0:00,10/5/2014 0:00,First Class,EC-122201,FW-S-4641,5,89.95,44.975,6.4975
13278,2014-41187,10/5/2014 0:00,10/7/2014 0:00,2 Day,WM-103601,SP-K-2905,2,49.98,19.992,5.4986
13283,2014-41188,10/6/2014 0:00,10/12/2014 0:00,Standard,ER-175451,FW-Y-5165,5,44.95,26.97,3.798
13286,2014-41190,10/8/2014 0:00,10/14/2014 0:00,Standard,EP-110951,SP-S-4009,2,47.98,23.99,3.9192
13293,2014-41191,10/9/2014 0:00,10/9/2014 0:00,Next Day,CC-143351,SP-B-3972,7,146.93,36.7325,15.2237
13299,2014-41192,10/10/2014 0:00,10/14/2014 0:00,Standard,ER-102401,SP-K-2849,1,23.99,9.596,2.9596
13308,2014-41193,10/11/2014 0:00,10/16/2014 0:00,Standard,EP-110501,SP-F-6129,2,39.98,11.994,3.5992
13332,2014-41196,10/14/2014 0:00,10/16/2014 0:00,First Class,WC-106601,FW-S-4413,2,27.98,13.99,3.399
13333,2014-41196,10/14/2014 0:00,10/16/2014 0:00,First Class,WC-106601,SP-S-3507,2,47.98,23.99,4.399
13340,2014-41199,10/17/2014 0:00,10/19/2014 0:00,2 Day,SR-101351,AP-W-3183,5,174.95,52.485,14.2465
13341,2014-41199,10/17/2014 0:00,10/19/2014 0:00,2 Day,SR-101351,SP-T-2860,3,71.97,14.394,7.0379
13342,2014-41199,10/17/2014 0:00,10/19/2014 0:00,2 Day,SR-101351,FW-S-4415,6,71.94,35.97,7.0358
13372,2014-41205,10/23/2014 0:00,10/28/2014 0:00,Standard,WA-103751,SP-K-2904,3,71.97,28.788,4.8788
13373,2014-41205,10/23/2014 0:00,10/23/2014 0:00,Next Day,WP-109151,SP-F-3040,3,83.97,25.191,9.5573
13374,2014-41205,10/23/2014 0:00,10/28/2014 0:00,Standard,SB-129101,SP-S-6604,2,33.98,16.99,3.3592
13382,2014-41209,10/27/2014 0:00,10/31/2014 0:00,Standard,ET-113951,AP-W-3811,2,49.98,14.994,3.9992
13391,2014-41212,10/30/2014 0:00,11/2/2014 0:00,2 Day,SC-104501,AP-W-3123,8,87.92,26.376,8.1544
13392,2014-41212,10/30/2014 0:00,11/1/2014 0:00,2 Day,WM-107051,FW-S-4674,5,79.95,39.975,7.5965
13393,2014-41212,10/30/2014 0:00,11/1/2014 0:00,2 Day,WM-107051,FW-R-3426,1,74.99,29.996,7.2493
13394,2014-41212,10/30/2014 0:00,11/1/2014 0:00,2 Day,WM-107051,FW-Y-3916,2,89.98,53.988,8.2986
13395,2014-41212,10/30/2014 0:00,11/1/2014 0:00,2 Day,WM-107051,SP-B-4741,5,109.95,27.4875,9.6965
13396,2014-41212,10/30/2014 0:00,11/1/2014 0:00,2 Day,WM-107051,SP-S-3159,2,47.98,23.99,5.3586
13397,2014-41212,10/30/2014 0:00,11/1/2014 0:00,2 Day,WM-107051,FW-Y-3910,3,134.97,80.982,11.4479
13398,2014-41212,10/30/2014 0:00,11/1/2014 0:00,2 Day,WM-107051,SP-K-2869,2,47.98,19.192,5.3586
13414,2014-41213,10/31/2014 0:00,11/2/2014 0:00,First Class,EA-140351,FW-Y-4236,2,65.98,39.588,5.299
13415,2014-41213,10/31/2014 0:00,11/2/2014 0:00,First Class,EA-140351,SP-K-2907,3,74.97,29.988,5.7485
13416,2014-41213,10/31/2014 0:00,11/2/2014 0:00,First Class,EA-140351,SP-K-2906,2,49.98,19.992,4.499
13441,2014-41215,11/2/2014 0:00,11/7/2014 0:00,Standard,CT-107351,SP-S-3328,9,215.91,107.955,10.6364
13442,2014-41215,11/2/2014 0:00,11/7/2014 0:00,Standard,CT-107351,SP-F-6129,2,39.98,11.994,3.5992
13477,2014-41217,11/4/2014 0:00,11/9/2014 0:00,Standard,CR-207401,AP-M-4945,3,77.97,31.188,5.1188
13478,2014-41218,11/5/2014 0:00,11/10/2014 0:00,Standard,WA-145151,SP-F-6129,6,119.94,35.982,6.7976
13479,2014-41219,11/6/2014 0:00,11/7/2014 0:00,First Class,EP-110951,SP-F-3184,4,115.96,34.788,7.798
13480,2014-41219,11/6/2014 0:00,11/7/2014 0:00,First Class,EP-110951,SP-S-4460,3,77.97,38.985,5.8985
13513,2014-41223,11/10/2014 0:00,11/17/2014 0:00,Standard,WP-109151,FW-S-4673,1,15.99,7.995,2.6396
13514,2014-41223,11/10/2014 0:00,11/17/2014 0:00,Standard,WP-109151,SP-B-2875,3,77.97,19.4925,5.1188
13539,2014-41224,11/11/2014 0:00,11/15/2014 0:00,Standard,WB-129701,FW-H-3409,1,45.99,13.797,3.8396
13540,2014-41224,11/11/2014 0:00,11/15/2014 0:00,Standard,WB-129701,AP-M-4871,3,47.97,19.188,3.9188
13541,2014-41224,11/11/2014 0:00,11/15/2014 0:00,Standard,WB-129701,SP-S-6604,7,118.93,59.465,6.7572
13542,2014-41224,11/11/2014 0:00,11/15/2014 0:00,Standard,WB-129701,SP-F-6129,6,119.94,35.982,6.7976
13543,2014-41224,11/11/2014 0:00,11/15/2014 0:00,Standard,WB-129701,SP-B-2874,1,25.99,6.4975,3.0396
13551,2014-41226,11/13/2014 0:00,11/19/2014 0:00,Standard,EC-122201,SP-S-3328,5,119.95,59.975,6.798
13567,2014-41228,11/15/2014 0:00,11/19/2014 0:00,Standard,WB-101651,FW-S-4415,2,23.98,11.99,2.9592
13572,2014-41228,11/15/2014 0:00,11/20/2014 0:00,Standard,CR-207401,SP-K-2852,5,119.95,47.98,6.798
13573,2014-41228,11/15/2014 0:00,11/20/2014 0:00,Standard,CR-207401,SP-T-3744,5,124.95,24.99,6.998
13574,2014-41228,11/15/2014 0:00,11/20/2014 0:00,Standard,CR-207401,SP-K-6098,4,63.96,25.584,4.5584
13575,2014-41228,11/15/2014 0:00,11/20/2014 0:00,Standard,CR-207401,SP-S-3328,6,143.94,71.97,7.7576
13576,2014-41229,11/16/2014 0:00,11/20/2014 0:00,Standard,SB-120251,SP-K-2911,3,74.97,29.988,4.9988
13589,2014-41230,11/17/2014 0:00,11/24/2014 0:00,Standard,WB-106001,SP-K-2907,5,124.95,49.98,6.998
13590,2014-41230,11/17/2014 0:00,11/21/2014 0:00,Standard,WS-119501,AP-W-3183,6,209.94,62.982,10.3976
13591,2014-41230,11/17/2014 0:00,11/21/2014 0:00,Standard,WS-119501,FW-Y-3916,3,134.97,80.982,7.3988
13592,2014-41230,11/17/2014 0:00,11/21/2014 0:00,Standard,WS-119501,SP-T-4891,1,35.99,7.198,3.4396
13593,2014-41230,11/17/2014 0:00,11/21/2014 0:00,Standard,WS-119501,SP-K-2848,1,23.99,9.596,2.9596
13594,2014-41230,11/17/2014 0:00,11/21/2014 0:00,Standard,WS-119501,SP-K-2848,3,71.97,28.788,4.8788
13607,2014-41230,11/17/2014 0:00,11/19/2014 0:00,2 Day,EW-192401,FW-R-3424,2,153.98,61.592,12.7786
13608,2014-41230,11/17/2014 0:00,11/19/2014 0:00,2 Day,EW-192401,SP-S-4390,4,103.96,51.98,9.2772
13610,2014-41231,11/18/2014 0:00,11/23/2014 0:00,2 Day,WB-133601,SP-S-3842,3,71.97,35.985,7.0379
13611,2014-41231,11/18/2014 0:00,11/24/2014 0:00,Standard,ER-145601,FW-H-3623,6,275.94,82.782,13.0376
13612,2014-41231,11/18/2014 0:00,11/24/2014 0:00,Standard,ER-145601,SP-K-2911,7,174.93,69.972,8.9972
13613,2014-41231,11/18/2014 0:00,11/24/2014 0:00,Standard,ER-145601,SP-F-3052,2,55.98,16.794,4.2392
13614,2014-41231,11/18/2014 0:00,11/24/2014 0:00,Standard,ER-145601,SP-F-3199,6,185.94,55.782,9.4376
13616,2014-41231,11/18/2014 0:00,11/23/2014 0:00,Standard,WW-182201,AP-W-3122,3,32.97,9.891,3.3188
13617,2014-41231,11/18/2014 0:00,11/23/2014 0:00,Standard,WW-182201,SP-T-4891,4,143.96,28.792,7.7584
13630,2014-41233,11/20/2014 0:00,11/25/2014 0:00,Standard,ER-145601,SP-S-6604,2,33.98,16.99,3.3592
13643,2014-41235,11/22/2014 0:00,11/26/2014 0:00,Standard,ET-114401,SP-K-6098,3,47.97,19.188,3.9188
13655,2014-41236,11/23/2014 0:00,11/29/2014 0:00,Standard,ET-104351,SP-K-2907,3,74.97,29.988,4.9988
13659,2014-41236,11/23/2014 0:00,11/29/2014 0:00,Standard,WR-148301,SP-T-3744,6,149.94,29.988,7.9976
13660,2014-41236,11/23/2014 0:00,11/29/2014 0:00,Standard,WR-148301,SP-T-4891,2,71.98,14.396,4.8792
13661,2014-41236,11/23/2014 0:00,11/29/2014 0:00,Standard,WR-148301,SP-S-6604,4,67.96,33.98,4.7184
13662,2014-41236,11/23/2014 0:00,11/29/2014 0:00,Standard,WR-148301,SP-K-2849,7,167.93,67.172,8.7172
13674,2014-41237,11/24/2014 0:00,11/26/2014 0:00,2 Day,ER-105401,FW-Y-2862,2,71.98,43.188,7.0386
13675,2014-41237,11/24/2014 0:00,11/26/2014 0:00,2 Day,WW-168251,SP-B-2875,6,155.94,38.985,12.9158
13676,2014-41237,11/24/2014 0:00,11/26/2014 0:00,2 Day,WW-168251,SP-S-4009,4,95.96,47.98,8.7172
13677,2014-41237,11/24/2014 0:00,11/26/2014 0:00,2 Day,WW-168251,SP-F-3202,3,92.97,27.891,8.5079
13701,2014-41238,11/25/2014 0:00,12/1/2014 0:00,Standard,WW-184001,SP-T-4891,5,179.95,35.99,9.198
13702,2014-41238,11/25/2014 0:00,12/1/2014 0:00,Standard,WW-184001,AP-W-3123,4,43.96,13.188,3.7584
13703,2014-41238,11/25/2014 0:00,12/1/2014 0:00,Standard,WW-184001,SP-S-6604,3,50.97,25.485,4.0388
13707,2014-41240,11/27/2014 0:00,12/1/2014 0:00,Standard,ST-116801,AP-Y-6155,5,84.95,42.475,5.398
13708,2014-41240,11/27/2014 0:00,11/30/2014 0:00,2 Day,CS-122501,FW-Y-3911,5,224.95,134.97,17.7465
13709,2014-41240,11/27/2014 0:00,11/30/2014 0:00,2 Day,CS-122501,SP-S-4217,7,181.93,90.965,14.7351
13710,2014-41240,11/27/2014 0:00,11/30/2014 0:00,2 Day,CS-122501,SP-K-2911,3,74.97,29.988,7.2479
13711,2014-41240,11/27/2014 0:00,11/30/2014 0:00,2 Day,CS-122501,SP-B-3445,4,111.96,27.99,9.8372
13721,2014-41241,11/28/2014 0:00,12/3/2014 0:00,Standard,CS-113801,SP-F-3204,2,61.98,18.594,4.4792
13722,2014-41241,11/28/2014 0:00,12/5/2014 0:00,Standard,WO-126401,SP-F-2890,2,55.98,16.794,4.2392
13728,2014-41243,11/30/2014 0:00,12/2/2014 0:00,First Class,EA-106451,AP-W-3795,2,49.98,14.994,4.499
13729,2014-41243,11/30/2014 0:00,12/2/2014 0:00,First Class,EA-106451,FW-Y-4236,3,98.97,59.382,6.9485
13730,2014-41243,11/30/2014 0:00,12/2/2014 0:00,First Class,EA-106451,FW-Y-5416,2,17.98,10.788,2.899
13739,2014-41243,11/30/2014 0:00,12/4/2014 0:00,Standard,SR-213251,FW-Y-4329,3,98.97,59.382,5.9588
13757,2014-41247,12/4/2014 0:00,12/9/2014 0:00,Standard,SS-115901,SP-B-4741,8,175.92,43.98,9.0368
13758,2014-41247,12/4/2014 0:00,12/9/2014 0:00,Standard,SS-115901,AP-W-3514,4,139.96,41.988,7.5984
13761,2014-41247,12/4/2014 0:00,12/8/2014 0:00,Standard,EA-140351,AP-W-3804,2,49.98,14.994,3.9992
13762,2014-41247,12/4/2014 0:00,12/8/2014 0:00,Standard,EA-140351,SP-S-4323,3,77.97,38.985,5.1188
13763,2014-41247,12/4/2014 0:00,12/8/2014 0:00,Standard,EA-140351,SP-S-3507,3,71.97,35.985,4.8788
13764,2014-41247,12/4/2014 0:00,12/8/2014 0:00,Standard,EA-140351,AP-W-3170,1,34.99,10.497,3.3996
13765,2014-41247,12/4/2014 0:00,12/8/2014 0:00,Standard,EA-140351,SP-K-2880,4,95.96,38.384,5.8384
13784,2014-41249,12/6/2014 0:00,12/12/2014 0:00,Standard,CS-106301,SP-T-3058,7,167.93,33.586,8.7172
13814,2014-41254,12/11/2014 0:00,12/11/2014 0:00,Next Day,WY-127451,SP-K-2908,2,49.98,19.992,6.4982
13830,2014-41256,12/13/2014 0:00,12/15/2014 0:00,First Class,ES-118451,SP-K-2848,3,71.97,28.788,5.5985
13843,2014-41258,12/15/2014 0:00,12/16/2014 0:00,First Class,CC-121001,AP-W-3170,4,139.96,41.988,8.998
13844,2014-41258,12/15/2014 0:00,12/16/2014 0:00,First Class,CC-121001,FW-S-3977,2,85.98,42.99,6.299
13845,2014-41258,12/15/2014 0:00,12/16/2014 0:00,First Class,CC-121001,AP-M-4300,5,79.95,31.98,5.9975
13846,2014-41258,12/15/2014 0:00,12/16/2014 0:00,First Class,CC-121001,FW-Y-3916,2,89.98,53.988,6.499
13858,2014-41259,12/16/2014 0:00,12/23/2014 0:00,Standard,WC-140501,SP-K-2909,4,99.96,39.984,5.9984
13860,2014-41261,12/18/2014 0:00,12/20/2014 0:00,First Class,EP-110951,AP-W-3814,5,124.95,37.485,8.2475
13861,2014-41261,12/18/2014 0:00,12/20/2014 0:00,First Class,EP-110951,AP-W-3804,4,99.96,29.988,6.998
13862,2014-41261,12/18/2014 0:00,12/20/2014 0:00,First Class,EP-110951,SP-F-3076,5,144.95,43.485,9.2475
13863,2014-41261,12/18/2014 0:00,12/20/2014 0:00,First Class,EP-110951,SP-F-3204,2,61.98,18.594,5.099
13872,2014-41262,12/19/2014 0:00,12/22/2014 0:00,First Class,CB-101051,SP-K-2911,3,74.97,29.988,5.7485
13873,2014-41262,12/19/2014 0:00,12/22/2014 0:00,First Class,CB-101051,SP-F-3206,1,30.99,9.297,3.5495
13874,2014-41262,12/19/2014 0:00,12/21/2014 0:00,First Class,CT-119951,FW-S-4419,3,35.97,17.985,3.7985
13875,2014-41262,12/19/2014 0:00,12/21/2014 0:00,First Class,CT-119951,SP-S-3843,5,119.95,59.975,7.9975
13876,2014-41262,12/19/2014 0:00,12/21/2014 0:00,First Class,CT-119951,AP-M-5094,3,77.97,31.188,5.8985
13877,2014-41262,12/19/2014 0:00,12/21/2014 0:00,First Class,CT-119951,FW-Y-2867,2,71.98,43.188,5.599
13878,2014-41262,12/19/2014 0:00,12/21/2014 0:00,First Class,CT-119951,SP-S-3507,2,47.98,23.99,4.399
13900,2014-41264,12/21/2014 0:00,12/25/2014 0:00,Standard,ET-115301,SP-T-3015,4,95.96,19.192,5.8384
13906,2014-41265,12/22/2014 0:00,12/26/2014 0:00,2 Day,CC-126701,SP-T-6079,2,39.98,7.996,4.7986
13907,2014-41265,12/22/2014 0:00,12/26/2014 0:00,2 Day,CC-126701,SP-T-2921,5,119.95,23.99,10.3965
13908,2014-41265,12/22/2014 0:00,12/26/2014 0:00,2 Day,CC-126701,FW-S-5048,1,15.99,7.995,3.1193
13909,2014-41265,12/22/2014 0:00,12/26/2014 0:00,2 Day,CC-126701,SP-S-3843,3,71.97,35.985,7.0379
13910,2014-41265,12/22/2014 0:00,12/26/2014 0:00,2 Day,CC-126701,SP-B-5294,1,2.99,0.7475,2.2093
13915,2014-41266,12/23/2014 0:00,12/25/2014 0:00,First Class,ER-100901,SP-B-2886,1,25.99,6.4975,3.2995
13927,2014-41268,12/25/2014 0:00,12/29/2014 0:00,Standard,WY-105551,SP-B-4099,3,62.97,15.7425,4.5188
13928,2014-41268,12/25/2014 0:00,12/30/2014 0:00,Standard,WA-122651,SP-K-2848,5,119.95,47.98,6.798
13941,2014-41269,12/26/2014 0:00,12/29/2014 0:00,2 Day,ET-104351,SP-F-3206,4,123.96,37.188,10.6772
13942,2014-41269,12/26/2014 0:00,12/30/2014 0:00,Standard,EO-126401,SP-F-2890,4,111.96,33.588,6.4784
13943,2014-41269,12/26/2014 0:00,12/30/2014 0:00,Standard,WO-126401,FW-Y-3910,6,269.94,161.964,12.7976
13972,2014-41271,12/28/2014 0:00,1/1/2015 0:00,Standard,EC-132851,AP-M-4873,4,63.96,25.584,4.5584
13973,2014-41271,12/28/2014 0:00,1/1/2015 0:00,Standard,EC-132851,SP-T-4891,2,71.98,14.396,4.8792
13979,2014-41272,12/29/2014 0:00,1/2/2015 0:00,2 Day,CR-103451,FW-R-3556,3,224.97,89.988,17.7479
13980,2014-41272,12/29/2014 0:00,1/2/2015 0:00,2 Day,CR-103451,AP-W-3814,6,149.94,44.982,12.4958
13984,2014-41272,12/29/2014 0:00,1/2/2015 0:00,Standard,WA-147251,AP-M-4945,2,51.98,20.792,4.0792
14004,2014-41273,12/30/2014 0:00,1/3/2015 0:00,Standard,CW-196301,SP-B-2886,7,181.93,45.4825,9.2772
14005,2014-41273,12/30/2014 0:00,1/3/2015 0:00,Standard,CW-196301,AP-M-4799,7,111.93,44.772,6.4772
14006,2015-41275,1/1/2015 0:00,1/3/2015 0:00,2 Day,SB-125351,SP-T-4891,2,71.98,14.396,7.0386
14007,2015-41275,1/1/2015 0:00,1/3/2015 0:00,2 Day,SB-125351,SP-S-4009,3,71.97,35.985,7.0379
14008,2015-41275,1/1/2015 0:00,1/3/2015 0:00,2 Day,SB-125351,SP-B-4729,3,53.97,13.4925,5.7779
14019,2015-41277,1/3/2015 0:00,1/9/2015 0:00,Standard,CS-122501,SP-K-2906,3,74.97,29.988,4.9988
14020,2015-41277,1/3/2015 0:00,1/9/2015 0:00,Standard,CS-122501,SP-F-6129,5,99.95,29.985,5.998
14026,2015-41278,1/4/2015 0:00,1/9/2015 0:00,Standard,CR-207401,FW-S-4396,1,40.99,20.495,3.6396
14029,2015-41282,1/8/2015 0:00,1/12/2015 0:00,Standard,SC-126851,SP-B-2857,3,77.97,19.4925,5.1188
14030,2015-41282,1/8/2015 0:00,1/12/2015 0:00,Standard,SC-126851,SP-F-2903,3,83.97,25.191,5.3588
14031,2015-41282,1/8/2015 0:00,1/12/2015 0:00,Standard,SC-126851,SP-S-4217,5,129.95,64.975,7.198
14032,2015-41282,1/8/2015 0:00,1/12/2015 0:00,Standard,SC-126851,SP-B-3479,2,55.98,13.995,4.2392
14034,2015-41285,1/11/2015 0:00,1/16/2015 0:00,Standard,ES-124901,AP-W-3181,2,69.98,20.994,4.7992
14035,2015-41285,1/11/2015 0:00,1/16/2015 0:00,Standard,ES-124901,AP-W-3161,3,44.97,13.491,3.7988
14036,2015-41285,1/11/2015 0:00,1/16/2015 0:00,Standard,ES-124901,AP-W-3120,4,43.96,13.188,3.7584
14037,2015-41285,1/11/2015 0:00,1/16/2015 0:00,Standard,ES-124901,SP-B-3446,2,55.98,13.995,4.2392
14038,2015-41285,1/11/2015 0:00,1/16/2015 0:00,Standard,ES-124901,AP-M-4870,2,31.98,12.792,3.2792
14049,2015-41296,1/22/2015 0:00,1/26/2015 0:00,Standard,WW-119051,SP-S-4302,3,77.97,38.985,5.1188
14050,2015-41296,1/22/2015 0:00,1/26/2015 0:00,Standard,WW-119051,SP-F-3076,2,57.98,17.394,4.3192
14051,2015-41297,1/23/2015 0:00,1/27/2015 0:00,Standard,CR-128201,SP-B-3446,5,139.95,34.9875,7.598
14058,2015-41303,1/29/2015 0:00,2/5/2015 0:00,Standard,CC-121451,AP-Y-3329,3,26.97,13.485,3.0788
14059,2015-41303,1/29/2015 0:00,2/5/2015 0:00,Standard,CC-121451,FW-Y-2871,7,251.93,151.158,12.0772
14064,2015-41307,2/2/2015 0:00,2/4/2015 0:00,First Class,WA-103751,AP-M-4938,3,107.97,43.188,7.3985
14065,2015-41307,2/2/2015 0:00,2/4/2015 0:00,First Class,WA-103751,FW-Y-2871,2,71.98,43.188,5.599
14068,2015-41307,2/2/2015 0:00,2/6/2015 0:00,Standard,SW-190301,FW-S-4409,1,13.99,6.995,2.5596
14069,2015-41307,2/2/2015 0:00,2/3/2015 0:00,First Class,WW-195401,FW-Y-4234,4,131.96,79.176,8.598
14085,2015-41313,2/8/2015 0:00,2/10/2015 0:00,2 Day,WA-142301,SP-F-2910,4,111.96,33.588,9.8372
14086,2015-41313,2/8/2015 0:00,2/10/2015 0:00,2 Day,WA-142301,FW-Y-2867,2,71.98,43.188,7.0386
14109,2015-41322,2/17/2015 0:00,2/21/2015 0:00,Standard,WB-106001,SP-F-3064,3,86.97,26.091,5.4788
14115,2015-41325,2/20/2015 0:00,2/26/2015 0:00,Standard,EW-192401,SP-K-2850,2,47.98,19.192,3.9192
14121,2015-41331,2/26/2015 0:00,2/27/2015 0:00,First Class,ET-113951,SP-K-2852,3,71.97,28.788,5.5985
14122,2015-41331,2/26/2015 0:00,2/27/2015 0:00,First Class,ET-113951,SP-B-4099,6,125.94,31.485,8.297
14123,2015-41331,2/26/2015 0:00,3/2/2015 0:00,Standard,WR-101407,FW-R-3335,7,538.93,215.572,23.5572
14124,2015-41331,2/26/2015 0:00,3/2/2015 0:00,Standard,WR-101407,AP-W-2878,2,21.98,6.594,2.8792
14160,2015-41341,3/8/2015 0:00,3/13/2015 0:00,Standard,SR-108251,SP-S-6604,3,50.97,25.485,4.0388
14167,2015-41341,3/8/2015 0:00,3/10/2015 0:00,First Class,CC-143351,SP-B-3486,1,27.99,6.9975,3.3995
14194,2015-41350,3/17/2015 0:00,3/22/2015 0:00,2 Day,WR-148301,SP-T-6079,2,39.98,7.996,4.7986
14195,2015-41350,3/17/2015 0:00,3/22/2015 0:00,2 Day,WR-148301,AP-M-4942,1,25.99,10.396,3.8193
14202,2015-41352,3/19/2015 0:00,3/24/2015 0:00,Standard,EC-128501,SP-F-6129,3,59.97,17.991,4.3988
14206,2015-41352,3/19/2015 0:00,3/20/2015 0:00,First Class,WA-147251,SP-F-6129,5,99.95,29.985,6.9975
14209,2015-41353,3/20/2015 0:00,3/23/2015 0:00,First Class,SW-111101,SP-S-6604,8,135.92,67.96,8.796
14218,2015-41354,3/21/2015 0:00,3/26/2015 0:00,Standard,SW-160751,SP-B-4011,4,83.96,20.99,5.3584
14219,2015-41354,3/21/2015 0:00,3/26/2015 0:00,Standard,SW-160751,SP-S-3159,14,335.86,167.93,15.4344
14220,2015-41354,3/21/2015 0:00,3/26/2015 0:00,Standard,SW-160751,SP-K-2905,3,74.97,29.988,4.9988
14221,2015-41355,3/22/2015 0:00,3/26/2015 0:00,Standard,EB-132101,SP-T-3745,2,49.98,9.996,3.9992
14222,2015-41355,3/22/2015 0:00,3/26/2015 0:00,Standard,EB-132101,AP-M-4940,1,25.99,10.396,3.0396
14223,2015-41355,3/22/2015 0:00,3/26/2015 0:00,Standard,EB-132101,SP-K-6098,9,143.91,57.564,7.7564
14224,2015-41355,3/22/2015 0:00,3/22/2015 0:00,Next Day,EC-132851,AP-M-3748,7,83.93,33.572,9.5537
